FIRST_NAME,GAMECODE,GAME_DATE,GAME_ID,JERSEY_NUM,LAST_NAME,OFFICIAL_ID
James,20071226/MILDEN,"WEDNESDAY, DECEMBER 26, 2007",0020700415,19,Capers,1148.0
JB,20071226/MILDEN,"WEDNESDAY, DECEMBER 26, 2007",0020700415,14,DeRosa,1155.0
Tommy,20071226/MILDEN,"WEDNESDAY, DECEMBER 26, 2007",0020700415,28,Nunez Jr.,2878.0
Ron,20071226/DALUTA,"WEDNESDAY, DECEMBER 26, 2007",0020700416,10,Garretson,1164.0
Leon,20071226/DALUTA,"WEDNESDAY, DECEMBER 26, 2007",0020700416,40,Wood,1201.0
Gary,20071226/DALUTA,"WEDNESDAY, DECEMBER 26, 2007",0020700416,59,Zielinski,1664.0
Courtney,20071226/BOSSAC,"WEDNESDAY, DECEMBER 26, 2007",0020700417,61,Kirkland,2004.0
Eli,20071226/BOSSAC,"WEDNESDAY, DECEMBER 26, 2007",0020700417,64,Roe,2532.0
Jack,20071226/BOSSAC,"WEDNESDAY, DECEMBER 26, 2007",0020700417,35,Nies,1180.0
Mike,20071226/MINGSW,"WEDNESDAY, DECEMBER 26, 2007",0020700418,24,Callahan,1147.0
Derek,20071226/MINGSW,"WEDNESDAY, DECEMBER 26, 2007",0020700418,63,Richardson,1204.0
Kevin,20071226/MINGSW,"WEDNESDAY, DECEMBER 26, 2007",0020700418,39,Fehr,1159.0
Marc,20071227/CLEDAL,"THURSDAY, DECEMBER 27, 2007",0020700419,34,Davis,1830.0
Ed,20071227/CLEDAL,"THURSDAY, DECEMBER 27, 2007",0020700419,73,Malloy,2530.0
Greg,20071227/CLEDAL,"THURSDAY, DECEMBER 27, 2007",0020700419,57,Willard,1200.0
Scott,20071227/PHXLAC,"THURSDAY, DECEMBER 27, 2007",0020700420,48,Foster,1162.0
Bennie,20071227/PHXLAC,"THURSDAY, DECEMBER 27, 2007",0020700420,47,Adams,1363.0
Eric,20071227/PHXLAC,"THURSDAY, DECEMBER 27, 2007",0020700420,42,Lewis,2715.0
Jimmy,20071227/BOSSEA,"THURSDAY, DECEMBER 27, 2007",0020700421,6,Clark,1150.0
David,20071227/BOSSEA,"THURSDAY, DECEMBER 27, 2007",0020700421,36,Jones,1168.0
Tommy,20071227/BOSSEA,"THURSDAY, DECEMBER 27, 2007",0020700421,28,Nunez Jr.,2878.0
Tony,20071228/NOHCHA,"FRIDAY, DECEMBER 28, 2007",0020700422,30,Brown,2529.0
Mark,20071228/NOHCHA,"FRIDAY, DECEMBER 28, 2007",0020700422,18,Wunderlich,1203.0
Tony,20071228/NOHCHA,"FRIDAY, DECEMBER 28, 2007",0020700422,25,Brothers,1146.0
Mark,20071228/WASNJN,"FRIDAY, DECEMBER 28, 2007",0020700423,53,Lindsay,200834.0
Derrick,20071228/WASNJN,"FRIDAY, DECEMBER 28, 2007",0020700423,9,Stafford,1195.0
Joe,20071228/WASNJN,"FRIDAY, DECEMBER 28, 2007",0020700423,45,Forte,1161.0
Monty,20071228/ORLMIA,"FRIDAY, DECEMBER 28, 2007",0020700424,13,McCutchen,1176.0
Phil,20071228/ORLMIA,"FRIDAY, DECEMBER 28, 2007",0020700424,11,Robinson,1189.0
Ron,20071228/ORLMIA,"FRIDAY, DECEMBER 28, 2007",0020700424,44,Olesiak,1184.0
Tom,20071228/INDDET,"FRIDAY, DECEMBER 28, 2007",0020700425,49,Washington,1199.0
Bill,20071228/INDDET,"FRIDAY, DECEMBER 28, 2007",0020700425,22,Spooner,1194.0
David,20071228/INDDET,"FRIDAY, DECEMBER 28, 2007",0020700425,60,Guthrie,2714.0
Zach,20071228/HOUMEM,"FRIDAY, DECEMBER 28, 2007",0020700426,58,Zarba,2534.0
Michael,20071228/HOUMEM,"FRIDAY, DECEMBER 28, 2007",0020700426,38,Smith,1193.0
Ken,20071228/HOUMEM,"FRIDAY, DECEMBER 28, 2007",0020700426,41,Mauer,1174.0
Derrick,20071228/MILCHI,"FRIDAY, DECEMBER 28, 2007",0020700427,54,Collins,2002.0
Leroy,20071228/MILCHI,"FRIDAY, DECEMBER 28, 2007",0020700427,51,Richardson,1188.0
Bennett,20071228/MILCHI,"FRIDAY, DECEMBER 28, 2007",0020700427,15,Salvatore,1192.0
Scott,20071228/TORSAS,"FRIDAY, DECEMBER 28, 2007",0020700428,31,Wall,1198.0
Olandis,20071228/TORSAS,"FRIDAY, DECEMBER 28, 2007",0020700428,50,Poole,2716.0
Bob,20071228/TORSAS,"FRIDAY, DECEMBER 28, 2007",0020700428,26,Delaney,1154.0
Mike,20071228/LACPHX,"FRIDAY, DECEMBER 28, 2007",0020700429,24,Callahan,1147.0
Kevin,20071228/LACPHX,"FRIDAY, DECEMBER 28, 2007",0020700429,39,Fehr,1159.0
Derek,20071228/LACPHX,"FRIDAY, DECEMBER 28, 2007",0020700429,63,Richardson,1204.0
Bennie,20071228/PHISAC,"FRIDAY, DECEMBER 28, 2007",0020700430,47,Adams,1363.0
Eric,20071228/PHISAC,"FRIDAY, DECEMBER 28, 2007",0020700430,42,Lewis,2715.0
Scott,20071228/PHISAC,"FRIDAY, DECEMBER 28, 2007",0020700430,48,Foster,1162.0
JB,20071228/MINPOR,"FRIDAY, DECEMBER 28, 2007",0020700431,14,DeRosa,1155.0
Courtney,20071228/MINPOR,"FRIDAY, DECEMBER 28, 2007",0020700431,61,Kirkland,2004.0
Eli,20071228/MINPOR,"FRIDAY, DECEMBER 28, 2007",0020700431,64,Roe,2532.0
Steve,20071228/UTALAL,"FRIDAY, DECEMBER 28, 2007",0020700432,29,Javie,1167.0
Brian,20071228/UTALAL,"FRIDAY, DECEMBER 28, 2007",0020700432,62,Forte,101283.0
Pat,20071228/UTALAL,"FRIDAY, DECEMBER 28, 2007",0020700432,52,Fraher,2003.0
Ron,20071228/DENGSW,"FRIDAY, DECEMBER 28, 2007",0020700433,10,Garretson,1164.0
Leon,20071228/DENGSW,"FRIDAY, DECEMBER 28, 2007",0020700433,40,Wood,1201.0
Gary,20071228/DENGSW,"FRIDAY, DECEMBER 28, 2007",0020700433,59,Zielinski,1664.0
James,20071229/ATLDAL,"SATURDAY, DECEMBER 29, 2007",0020700434,19,Capers,1148.0
John,20071229/ATLDAL,"SATURDAY, DECEMBER 29, 2007",0020700434,67,Goble,101284.0
Jack,20071229/ATLDAL,"SATURDAY, DECEMBER 29, 2007",0020700434,35,Nies,1180.0
Tony,20071229/MIAWAS,"SATURDAY, DECEMBER 29, 2007",0020700435,25,Brothers,1146.0
Tony,20071229/MIAWAS,"SATURDAY, DECEMBER 29, 2007",0020700435,30,Brown,2529.0
Greg,20071229/MIAWAS,"SATURDAY, DECEMBER 29, 2007",0020700435,57,Willard,1200.0
Sean,20071229/CHAORL,"SATURDAY, DECEMBER 29, 2007",0020700436,65,Wright,2882.0
Eddie,20071229/CHAORL,"SATURDAY, DECEMBER 29, 2007",0020700436,32,Rush,1190.0
Luis,20071229/CHAORL,"SATURDAY, DECEMBER 29, 2007",0020700436,8,Grillo,1165.0
Ken,20071229/DETIND,"SATURDAY, DECEMBER 29, 2007",0020700437,41,Mauer,1174.0
Derrick,20071229/DETIND,"SATURDAY, DECEMBER 29, 2007",0020700437,54,Collins,2002.0
Leroy,20071229/DETIND,"SATURDAY, DECEMBER 29, 2007",0020700437,51,Richardson,1188.0
Monty,20071229/CLENOH,"SATURDAY, DECEMBER 29, 2007",0020700438,13,McCutchen,1176.0
Michael,20071229/CLENOH,"SATURDAY, DECEMBER 29, 2007",0020700438,38,Smith,1193.0
Matt,20071229/CLENOH,"SATURDAY, DECEMBER 29, 2007",0020700438,46,Boland,2005.0
Tom,20071229/NJNMIL,"SATURDAY, DECEMBER 29, 2007",0020700439,49,Washington,1199.0
Sean,20071229/NJNMIL,"SATURDAY, DECEMBER 29, 2007",0020700439,33,Corbin,1151.0
David,20071229/NJNMIL,"SATURDAY, DECEMBER 29, 2007",0020700439,60,Guthrie,2714.0
Marc,20071229/TORHOU,"SATURDAY, DECEMBER 29, 2007",0020700440,34,Davis,1830.0
Ed,20071229/TORHOU,"SATURDAY, DECEMBER 29, 2007",0020700440,73,Malloy,2530.0
Mark,20071229/TORHOU,"SATURDAY, DECEMBER 29, 2007",0020700440,18,Wunderlich,1203.0
Mike,20071229/BOSUTA,"SATURDAY, DECEMBER 29, 2007",0020700441,24,Callahan,1147.0
Bill,20071229/BOSUTA,"SATURDAY, DECEMBER 29, 2007",0020700441,55,Kennedy,1662.0
Kevin,20071229/BOSUTA,"SATURDAY, DECEMBER 29, 2007",0020700441,39,Fehr,1159.0
Ron,20071229/MINSEA,"SATURDAY, DECEMBER 29, 2007",0020700442,10,Garretson,1164.0
Jason,20071229/MINSEA,"SATURDAY, DECEMBER 29, 2007",0020700442,23,Phillips,2001.0
Mark,20071229/MINSEA,"SATURDAY, DECEMBER 29, 2007",0020700442,56,Ayotte,2148.0
Bill,20071230/CHINYK,"SUNDAY, DECEMBER 30, 2007",0020700443,22,Spooner,1194.0
Violet,20071230/CHINYK,"SUNDAY, DECEMBER 30, 2007",0020700443,12,Palmer,1185.0
Mark,20071230/CHINYK,"SUNDAY, DECEMBER 30, 2007",0020700443,53,Lindsay,200834.0
Pat,20071230/PHIPOR,"SUNDAY, DECEMBER 30, 2007",0020700444,52,Fraher,2003.0
Derek,20071230/PHIPOR,"SUNDAY, DECEMBER 30, 2007",0020700444,63,Richardson,1204.0
Steve,20071230/PHIPOR,"SUNDAY, DECEMBER 30, 2007",0020700444,29,Javie,1167.0
Eric,20071230/GSWDEN,"SUNDAY, DECEMBER 30, 2007",0020700445,42,Lewis,2715.0
David,20071230/GSWDEN,"SUNDAY, DECEMBER 30, 2007",0020700445,36,Jones,1168.0
Jimmy,20071230/GSWDEN,"SUNDAY, DECEMBER 30, 2007",0020700445,6,Clark,1150.0
Sean,20071230/MEMSAS,"SUNDAY, DECEMBER 30, 2007",0020700446,65,Wright,2882.0
Joe,20071230/MEMSAS,"SUNDAY, DECEMBER 30, 2007",0020700446,45,Forte,1161.0
Phil,20071230/MEMSAS,"SUNDAY, DECEMBER 30, 2007",0020700446,11,Robinson,1189.0
Rodney,20071230/PHXSAC,"SUNDAY, DECEMBER 30, 2007",0020700447,71,Mott,1179.0
Tommy,20071230/PHXSAC,"SUNDAY, DECEMBER 30, 2007",0020700447,28,Nunez Jr.,2878.0
JB,20071230/PHXSAC,"SUNDAY, DECEMBER 30, 2007",0020700447,14,DeRosa,1155.0
Mark,20071230/BOSLAL,"SUNDAY, DECEMBER 30, 2007",0020700448,56,Ayotte,2148.0
Bennett,20071230/BOSLAL,"SUNDAY, DECEMBER 30, 2007",0020700448,15,Salvatore,1192.0
Leon,20071230/BOSLAL,"SUNDAY, DECEMBER 30, 2007",0020700448,40,Wood,1201.0
John,20071231/INDCHA,"MONDAY, DECEMBER 31, 2007",0020700449,67,Goble,101284.0
Scott,20071231/INDCHA,"MONDAY, DECEMBER 31, 2007",0020700449,48,Foster,1162.0
Jack,20071231/INDCHA,"MONDAY, DECEMBER 31, 2007",0020700449,35,Nies,1180.0
Zach,20071231/ORLCHI,"MONDAY, DECEMBER 31, 2007",0020700450,58,Zarba,2534.0
Scott,20071231/ORLCHI,"MONDAY, DECEMBER 31, 2007",0020700450,31,Wall,1198.0
Bob,20071231/ORLCHI,"MONDAY, DECEMBER 31, 2007",0020700450,26,Delaney,1154.0
Brian,20071231/MILDET,"MONDAY, DECEMBER 31, 2007",0020700451,62,Forte,101283.0
Greg,20071231/MILDET,"MONDAY, DECEMBER 31, 2007",0020700451,57,Willard,1200.0
Mark,20071231/MILDET,"MONDAY, DECEMBER 31, 2007",0020700451,18,Wunderlich,1203.0
Bill,20071231/GSWHOU,"MONDAY, DECEMBER 31, 2007",0020700452,55,Kennedy,1662.0
Tony,20071231/GSWHOU,"MONDAY, DECEMBER 31, 2007",0020700452,30,Brown,2529.0
Eddie,20071231/GSWHOU,"MONDAY, DECEMBER 31, 2007",0020700452,32,Rush,1190.0
Joe,20071231/TORNOH,"MONDAY, DECEMBER 31, 2007",0020700453,45,Forte,1161.0
Phil,20071231/TORNOH,"MONDAY, DECEMBER 31, 2007",0020700453,11,Robinson,1189.0
Luis,20071231/TORNOH,"MONDAY, DECEMBER 31, 2007",0020700453,8,Grillo,1165.0
Jason,20071231/PORUTA,"MONDAY, DECEMBER 31, 2007",0020700454,23,Phillips,2001.0
David,20071231/PORUTA,"MONDAY, DECEMBER 31, 2007",0020700454,36,Jones,1168.0
Jimmy,20071231/PORUTA,"MONDAY, DECEMBER 31, 2007",0020700454,6,Clark,1150.0
Ron,20071231/MINLAC,"MONDAY, DECEMBER 31, 2007",0020700455,44,Olesiak,1184.0
Ken,20071231/MINLAC,"MONDAY, DECEMBER 31, 2007",0020700455,41,Mauer,1174.0
Michael,20071231/MINLAC,"MONDAY, DECEMBER 31, 2007",0020700455,38,Smith,1193.0
Courtney,20071231/PHISEA,"MONDAY, DECEMBER 31, 2007",0020700456,61,Kirkland,2004.0
Eli,20071231/PHISEA,"MONDAY, DECEMBER 31, 2007",0020700456,64,Roe,2532.0
JB,20071231/PHISEA,"MONDAY, DECEMBER 31, 2007",0020700456,14,DeRosa,1155.0
Mark,20080102/DETWAS,"WEDNESDAY, JANUARY 2, 2008",0020700457,56,Ayotte,2148.0
Leon,20080102/DETWAS,"WEDNESDAY, JANUARY 2, 2008",0020700457,40,Wood,1201.0
Monty,20080102/DETWAS,"WEDNESDAY, JANUARY 2, 2008",0020700457,13,McCutchen,1176.0
Matt,20080102/CHICHA,"WEDNESDAY, JANUARY 2, 2008",0020700458,46,Boland,2005.0
Dan,20080102/CHICHA,"WEDNESDAY, JANUARY 2, 2008",0020700458,43,Crawford,1152.0
Bennie,20080102/CHICHA,"WEDNESDAY, JANUARY 2, 2008",0020700458,47,Adams,1363.0
Jack,20080102/NJNORL,"WEDNESDAY, JANUARY 2, 2008",0020700459,35,Nies,1180.0
Derek,20080102/NJNORL,"WEDNESDAY, JANUARY 2, 2008",0020700459,63,Richardson,1204.0
Eric,20080102/NJNORL,"WEDNESDAY, JANUARY 2, 2008",0020700459,42,Lewis,2715.0
Olandis,20080102/ATLCLE,"WEDNESDAY, JANUARY 2, 2008",0020700460,50,Poole,2716.0
Joe,20080102/ATLCLE,"WEDNESDAY, JANUARY 2, 2008",0020700460,17,Crawford,1153.0
Scott,20080102/ATLCLE,"WEDNESDAY, JANUARY 2, 2008",0020700460,31,Wall,1198.0
Gary,20080102/MEMIND,"WEDNESDAY, JANUARY 2, 2008",0020700461,59,Zielinski,1664.0
David,20080102/MEMIND,"WEDNESDAY, JANUARY 2, 2008",0020700461,36,Jones,1168.0
Dick,20080102/MEMIND,"WEDNESDAY, JANUARY 2, 2008",0020700461,27,Bavetta,1142.0
Derrick,20080102/HOUBOS,"WEDNESDAY, JANUARY 2, 2008",0020700462,54,Collins,2002.0
Rodney,20080102/HOUBOS,"WEDNESDAY, JANUARY 2, 2008",0020700462,71,Mott,1179.0
Bill,20080102/HOUBOS,"WEDNESDAY, JANUARY 2, 2008",0020700462,22,Spooner,1194.0
Tony,20080102/SACNYK,"WEDNESDAY, JANUARY 2, 2008",0020700463,25,Brothers,1146.0
Brian,20080102/SACNYK,"WEDNESDAY, JANUARY 2, 2008",0020700463,62,Forte,101283.0
Mark,20080102/SACNYK,"WEDNESDAY, JANUARY 2, 2008",0020700463,18,Wunderlich,1203.0
Scott,20080102/MILMIA,"WEDNESDAY, JANUARY 2, 2008",0020700464,48,Foster,1162.0
James,20080102/MILMIA,"WEDNESDAY, JANUARY 2, 2008",0020700464,19,Capers,1148.0
John,20080102/MILMIA,"WEDNESDAY, JANUARY 2, 2008",0020700464,67,Goble,101284.0
Ed,20080102/PORMIN,"WEDNESDAY, JANUARY 2, 2008",0020700465,73,Malloy,2530.0
Bob,20080102/PORMIN,"WEDNESDAY, JANUARY 2, 2008",0020700465,26,Delaney,1154.0
Luis,20080102/PORMIN,"WEDNESDAY, JANUARY 2, 2008",0020700465,8,Grillo,1165.0
Tom,20080102/GSWDAL,"WEDNESDAY, JANUARY 2, 2008",0020700466,49,Washington,1199.0
Jason,20080102/GSWDAL,"WEDNESDAY, JANUARY 2, 2008",0020700466,23,Phillips,2001.0
Sean,20080102/GSWDAL,"WEDNESDAY, JANUARY 2, 2008",0020700466,33,Corbin,1151.0
Bennett,20080102/PHIUTA,"WEDNESDAY, JANUARY 2, 2008",0020700467,15,Salvatore,1192.0
Violet,20080102/PHIUTA,"WEDNESDAY, JANUARY 2, 2008",0020700467,12,Palmer,1185.0
Mark,20080102/PHIUTA,"WEDNESDAY, JANUARY 2, 2008",0020700467,53,Lindsay,200834.0
Marc,20080102/NOHLAC,"WEDNESDAY, JANUARY 2, 2008",0020700468,34,Davis,1830.0
Pat,20080102/NOHLAC,"WEDNESDAY, JANUARY 2, 2008",0020700468,52,Fraher,2003.0
Steve,20080102/NOHLAC,"WEDNESDAY, JANUARY 2, 2008",0020700468,29,Javie,1167.0
JB,20080103/PORCHI,"THURSDAY, JANUARY 3, 2008",0020700469,14,DeRosa,1155.0
Courtney,20080103/PORCHI,"THURSDAY, JANUARY 3, 2008",0020700469,61,Kirkland,2004.0
Eli,20080103/PORCHI,"THURSDAY, JANUARY 3, 2008",0020700469,64,Roe,2532.0
Marc,20080103/SASDEN,"THURSDAY, JANUARY 3, 2008",0020700470,34,Davis,1830.0
Tony,20080103/SASDEN,"THURSDAY, JANUARY 3, 2008",0020700470,30,Brown,2529.0
Greg,20080103/SASDEN,"THURSDAY, JANUARY 3, 2008",0020700470,57,Willard,1200.0
Ken,20080103/SEAPHX,"THURSDAY, JANUARY 3, 2008",0020700471,41,Mauer,1174.0
Michael,20080103/SEAPHX,"THURSDAY, JANUARY 3, 2008",0020700471,38,Smith,1193.0
Ron,20080103/SEAPHX,"THURSDAY, JANUARY 3, 2008",0020700471,44,Olesiak,1184.0
Rodney,20080104/DETTOR,"FRIDAY, JANUARY 4, 2008",0020700472,71,Mott,1179.0
Eric,20080104/DETTOR,"FRIDAY, JANUARY 4, 2008",0020700472,42,Lewis,2715.0
JB,20080104/DETTOR,"FRIDAY, JANUARY 4, 2008",0020700472,14,DeRosa,1155.0
David,20080104/HOUORL,"FRIDAY, JANUARY 4, 2008",0020700473,60,Guthrie,2714.0
Sean,20080104/HOUORL,"FRIDAY, JANUARY 4, 2008",0020700473,33,Corbin,1151.0
Tom,20080104/HOUORL,"FRIDAY, JANUARY 4, 2008",0020700473,49,Washington,1199.0
Leon,20080104/ATLIND,"FRIDAY, JANUARY 4, 2008",0020700474,40,Wood,1201.0
Bill,20080104/ATLIND,"FRIDAY, JANUARY 4, 2008",0020700474,22,Spooner,1194.0
Mark,20080104/ATLIND,"FRIDAY, JANUARY 4, 2008",0020700474,56,Ayotte,2148.0
Monty,20080104/MEMBOS,"FRIDAY, JANUARY 4, 2008",0020700475,13,McCutchen,1176.0
Scott,20080104/MEMBOS,"FRIDAY, JANUARY 4, 2008",0020700475,31,Wall,1198.0
Olandis,20080104/MEMBOS,"FRIDAY, JANUARY 4, 2008",0020700475,50,Poole,2716.0
Zach,20080104/CHANJN,"FRIDAY, JANUARY 4, 2008",0020700476,58,Zarba,2534.0
Bob,20080104/CHANJN,"FRIDAY, JANUARY 4, 2008",0020700476,26,Delaney,1154.0
Phil,20080104/CHANJN,"FRIDAY, JANUARY 4, 2008",0020700476,11,Robinson,1189.0
Pat,20080104/SACCLE,"FRIDAY, JANUARY 4, 2008",0020700477,52,Fraher,2003.0
Kevin,20080104/SACCLE,"FRIDAY, JANUARY 4, 2008",0020700477,39,Fehr,1159.0
Joe,20080104/SACCLE,"FRIDAY, JANUARY 4, 2008",0020700477,45,Forte,1161.0
Derrick,20080104/DENMIN,"FRIDAY, JANUARY 4, 2008",0020700478,54,Collins,2002.0
Gary,20080104/DENMIN,"FRIDAY, JANUARY 4, 2008",0020700478,59,Zielinski,1664.0
Dick,20080104/DENMIN,"FRIDAY, JANUARY 4, 2008",0020700478,27,Bavetta,1142.0
Dan,20080104/WASMIL,"FRIDAY, JANUARY 4, 2008",0020700479,43,Crawford,1152.0
Bennie,20080104/WASMIL,"FRIDAY, JANUARY 4, 2008",0020700479,47,Adams,1363.0
David,20080104/WASMIL,"FRIDAY, JANUARY 4, 2008",0020700479,36,Jones,1168.0
Joe,20080104/NYKSAS,"FRIDAY, JANUARY 4, 2008",0020700480,17,Crawford,1153.0
John,20080104/NYKSAS,"FRIDAY, JANUARY 4, 2008",0020700480,67,Goble,101284.0
Luis,20080104/NYKSAS,"FRIDAY, JANUARY 4, 2008",0020700480,8,Grillo,1165.0
Tony,20080104/MIADAL,"FRIDAY, JANUARY 4, 2008",0020700481,25,Brothers,1146.0
Derek,20080104/MIADAL,"FRIDAY, JANUARY 4, 2008",0020700481,63,Richardson,1204.0
Eddie,20080104/MIADAL,"FRIDAY, JANUARY 4, 2008",0020700481,32,Rush,1190.0
Ken,20080104/PHILAL,"FRIDAY, JANUARY 4, 2008",0020700482,41,Mauer,1174.0
Michael,20080104/PHILAL,"FRIDAY, JANUARY 4, 2008",0020700482,38,Smith,1193.0
Ron,20080104/PHILAL,"FRIDAY, JANUARY 4, 2008",0020700482,44,Olesiak,1184.0
Bennett,20080104/NOHGSW,"FRIDAY, JANUARY 4, 2008",0020700483,15,Salvatore,1192.0
Violet,20080104/NOHGSW,"FRIDAY, JANUARY 4, 2008",0020700483,12,Palmer,1185.0
Mark,20080104/NOHGSW,"FRIDAY, JANUARY 4, 2008",0020700483,53,Lindsay,200834.0
Bill,20080105/NJNATL,"SATURDAY, JANUARY 5, 2008",0020700484,55,Kennedy,1662.0
Sean,20080105/NJNATL,"SATURDAY, JANUARY 5, 2008",0020700484,33,Corbin,1151.0
Brian,20080105/NJNATL,"SATURDAY, JANUARY 5, 2008",0020700484,62,Forte,101283.0
Scott,20080105/BOSDET,"SATURDAY, JANUARY 5, 2008",0020700485,48,Foster,1162.0
David,20080105/BOSDET,"SATURDAY, JANUARY 5, 2008",0020700485,36,Jones,1168.0
Bennie,20080105/BOSDET,"SATURDAY, JANUARY 5, 2008",0020700485,47,Adams,1363.0
Sean,20080105/SACCHI,"SATURDAY, JANUARY 5, 2008",0020700486,65,Wright,2882.0
Dick,20080105/SACCHI,"SATURDAY, JANUARY 5, 2008",0020700486,27,Bavetta,1142.0
Jason,20080105/SACCHI,"SATURDAY, JANUARY 5, 2008",0020700486,23,Phillips,2001.0
Jack,20080105/NYKHOU,"SATURDAY, JANUARY 5, 2008",0020700487,35,Nies,1180.0
Matt,20080105/NYKHOU,"SATURDAY, JANUARY 5, 2008",0020700487,46,Boland,2005.0
Courtney,20080105/NYKHOU,"SATURDAY, JANUARY 5, 2008",0020700487,61,Kirkland,2004.0
Tommy,20080105/NOHPHX,"SATURDAY, JANUARY 5, 2008",0020700488,28,Nunez Jr.,2878.0
Jimmy,20080105/NOHPHX,"SATURDAY, JANUARY 5, 2008",0020700488,6,Clark,1150.0
James,20080105/NOHPHX,"SATURDAY, JANUARY 5, 2008",0020700488,19,Capers,1148.0
Greg,20080105/UTAPOR,"SATURDAY, JANUARY 5, 2008",0020700489,57,Willard,1200.0
Tony,20080105/UTAPOR,"SATURDAY, JANUARY 5, 2008",0020700489,30,Brown,2529.0
Marc,20080105/UTAPOR,"SATURDAY, JANUARY 5, 2008",0020700489,34,Davis,1830.0
Gary,20080106/CLETOR,"SUNDAY, JANUARY 6, 2008",0020700490,59,Zielinski,1664.0
Tony,20080106/CLETOR,"SUNDAY, JANUARY 6, 2008",0020700490,25,Brothers,1146.0
Bill,20080106/CLETOR,"SUNDAY, JANUARY 6, 2008",0020700490,22,Spooner,1194.0
Rodney,20080106/SEAWAS,"SUNDAY, JANUARY 6, 2008",0020700491,71,Mott,1179.0
JB,20080106/SEAWAS,"SUNDAY, JANUARY 6, 2008",0020700491,14,DeRosa,1155.0
Eric,20080106/SEAWAS,"SUNDAY, JANUARY 6, 2008",0020700491,42,Lewis,2715.0
Mark,20080106/DALMIN,"SUNDAY, JANUARY 6, 2008",0020700492,56,Ayotte,2148.0
Leon,20080106/DALMIN,"SUNDAY, JANUARY 6, 2008",0020700492,40,Wood,1201.0
Bennett,20080106/DALMIN,"SUNDAY, JANUARY 6, 2008",0020700492,15,Salvatore,1192.0
Ed,20080106/SASLAC,"SUNDAY, JANUARY 6, 2008",0020700493,73,Malloy,2530.0
Derek,20080106/SASLAC,"SUNDAY, JANUARY 6, 2008",0020700493,63,Richardson,1204.0
Eddie,20080106/SASLAC,"SUNDAY, JANUARY 6, 2008",0020700493,32,Rush,1190.0
David,20080106/MIAMEM,"SUNDAY, JANUARY 6, 2008",0020700494,60,Guthrie,2714.0
Derrick,20080106/MIAMEM,"SUNDAY, JANUARY 6, 2008",0020700494,54,Collins,2002.0
Tom,20080106/MIAMEM,"SUNDAY, JANUARY 6, 2008",0020700494,49,Washington,1199.0
Bill,20080106/MILCHA,"SUNDAY, JANUARY 6, 2008",0020700495,55,Kennedy,1662.0
Kevin,20080106/MILCHA,"SUNDAY, JANUARY 6, 2008",0020700495,39,Fehr,1159.0
Steve,20080106/MILCHA,"SUNDAY, JANUARY 6, 2008",0020700495,29,Javie,1167.0
Zach,20080106/PHIDEN,"SUNDAY, JANUARY 6, 2008",0020700496,58,Zarba,2534.0
Joe,20080106/PHIDEN,"SUNDAY, JANUARY 6, 2008",0020700496,45,Forte,1161.0
Phil,20080106/PHIDEN,"SUNDAY, JANUARY 6, 2008",0020700496,11,Robinson,1189.0
Violet,20080106/INDLAL,"SUNDAY, JANUARY 6, 2008",0020700497,12,Palmer,1185.0
Tommy,20080106/INDLAL,"SUNDAY, JANUARY 6, 2008",0020700497,28,Nunez Jr.,2878.0
Jimmy,20080106/INDLAL,"SUNDAY, JANUARY 6, 2008",0020700497,6,Clark,1150.0
Joe,20080107/DENPHX,"MONDAY, JANUARY 7, 2008",0020700498,17,Crawford,1153.0
Olandis,20080107/DENPHX,"MONDAY, JANUARY 7, 2008",0020700498,50,Poole,2716.0
Luis,20080107/DENPHX,"MONDAY, JANUARY 7, 2008",0020700498,8,Grillo,1165.0
Zach,20080107/SASGSW,"MONDAY, JANUARY 7, 2008",0020700499,58,Zarba,2534.0
James,20080107/SASGSW,"MONDAY, JANUARY 7, 2008",0020700499,19,Capers,1148.0
Bob,20080107/SASGSW,"MONDAY, JANUARY 7, 2008",0020700499,26,Delaney,1154.0
Bill,20080108/MILPHI,"TUESDAY, JANUARY 8, 2008",0020700500,22,Spooner,1194.0
Scott,20080108/MILPHI,"TUESDAY, JANUARY 8, 2008",0020700500,31,Wall,1198.0
Gary,20080108/MILPHI,"TUESDAY, JANUARY 8, 2008",0020700500,59,Zielinski,1664.0
Brian,20080108/HOUWAS,"TUESDAY, JANUARY 8, 2008",0020700501,62,Forte,101283.0
Pat,20080108/HOUWAS,"TUESDAY, JANUARY 8, 2008",0020700501,52,Fraher,2003.0
Scott,20080108/HOUWAS,"TUESDAY, JANUARY 8, 2008",0020700501,48,Foster,1162.0
JB,20080108/NJNCHA,"TUESDAY, JANUARY 8, 2008",0020700502,14,DeRosa,1155.0
Courtney,20080108/NJNCHA,"TUESDAY, JANUARY 8, 2008",0020700502,61,Kirkland,2004.0
Eric,20080108/NJNCHA,"TUESDAY, JANUARY 8, 2008",0020700502,42,Lewis,2715.0
Bennett,20080108/SEACLE,"TUESDAY, JANUARY 8, 2008",0020700503,15,Salvatore,1192.0
Jason,20080108/SEACLE,"TUESDAY, JANUARY 8, 2008",0020700503,23,Phillips,2001.0
Leroy,20080108/SEACLE,"TUESDAY, JANUARY 8, 2008",0020700503,51,Richardson,1188.0
Leon,20080108/LALMEM,"TUESDAY, JANUARY 8, 2008",0020700504,40,Wood,1201.0
